product_id,product_name,rank,intent_id,intent_name,score,evidence,reason,ontology_version,labeling_run_id,model,created_at
P182,Anti-Aging Skincare Kit,2,IN_PCH_01,Daily Hygiene & Grooming,0.9,"4-step premium routine: cleanser, serum, cream, and oil",Skincare products are essential for maintaining personal appearance and self-care routines.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P182,Anti-Aging Skincare Kit,3,IN_GSO_01,Thoughtful & Personalized Gifts,0.7,premium routine,A premium skincare kit is often sought as a thoughtful gift.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P182,Anti-Aging Skincare Kit,4,IN_WR_01,Personal Relaxation & Comfort,0.6,4-step premium routine,Engaging in a skincare routine can be a relaxing and pampering self-care activity.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P183,Beard Grooming Kit,1,IN_PCH_01,Daily Hygiene & Grooming,1.0,"beard grooming kit | includes beard oil, balm, comb, and stainless steel scissors",The product is specifically for maintaining personal appearance and grooming a beard.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P183,Beard Grooming Kit,2,IN_BG_01,Cosmetics & Personal Style,0.9,beard grooming kit,Beard grooming enhances personal style and is part of a beauty routine for men.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P183,Beard Grooming Kit,3,IN_GSO_01,Thoughtful & Personalized Gifts,0.7,beard grooming kit,A grooming kit is a popular and thoughtful gift item.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P183,Beard Grooming Kit,4,IN_THI_01,General Tools & Hardware,0.4,stainless steel scissors,"The kit includes functional tools like scissors, which are general purpose tools.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P184,Oud Fragrance Set,1,IN_BG_01,Cosmetics & Personal Style,1.0,oud fragrance set | traditional agarwood-based perfume and body spray,"The product is a fragrance set, directly aligning with enhancing personal style and scent.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P184,Oud Fragrance Set,2,IN_GSO_01,Thoughtful & Personalized Gifts,0.9,fragrance set,Fragrance sets are very common and popular gifts for various occasions.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P184,Oud Fragrance Set,3,IN_PCH_01,Daily Hygiene & Grooming,0.7,perfume and body spray,Fragrances are used as part of daily personal care and to enhance appearance.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P184,Oud Fragrance Set,4,IN_WR_01,Personal Relaxation & Comfort,0.5,fragrance set,Wearing a pleasant fragrance can contribute to personal comfort and well-being.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P185,Face Paint Pro Kit,1,IN_ACH_01,Creative Pursuits & Supplies,1.0,face paint pro kit | 12-color non-toxic palette,This kit provides materials for artistic expression and creative activities like face painting.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P185,Face Paint Pro Kit,2,IN_BG_01,Cosmetics & Personal Style,0.9,face paint pro kit | themed costumes,"Face paint is applied to the face for aesthetic purposes, similar to cosmetics, for personal style or character portrayal.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P185,Face Paint Pro Kit,3,IN_PEP_01,Event Hosting & Supplies,0.8,themed costumes,"Face paint is commonly used for themed parties, events, or celebrations.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P185,Face Paint Pro Kit,4,IN_BKE_02,Kids' Play & Development,0.7,face paint | themed costumes,"Face paint is often used by children for play, dress-up, and creative expression.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P185,Face Paint Pro Kit,5,IN_GSO_01,Thoughtful & Personalized Gifts,0.6,face paint pro kit,A face paint kit can be a thoughtful gift for someone interested in creative activities or costumes.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P186,Electric Toothbrush (Smart),1,IN_PCH_01,Daily Hygiene & Grooming,1.0,electric toothbrush,An electric toothbrush is a primary tool for daily personal hygiene.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P186,Electric Toothbrush (Smart),2,IN_HASD_01,Smart Home & Appliance Upgrades,0.9,smart | bluetooth-connected brush,This product is a smart device that enhances personal care with modern technology.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P186,Electric Toothbrush (Smart),3,IN_CET_01,Electronic Devices & Gadgets,0.8,electric toothbrush (smart) | bluetooth-connected,"The product is an electronic device with connectivity features, fitting the gadget category.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P186,Electric Toothbrush (Smart),4,IN_GSO_01,Thoughtful & Personalized Gifts,0.7,electric toothbrush (smart),A smart electric toothbrush can be a practical and modern gift.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P186,Electric Toothbrush (Smart),5,IN_WR_01,Personal Relaxation & Comfort,0.6,electric toothbrush,A good toothbrush contributes to overall personal comfort and well-being.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P187,Designer Perfume Set,1,IN_BG_01,Cosmetics & Personal Style,1.0,designer perfume set | luxury fragrance bundle,Perfume is a key item for enhancing personal style and is part of beauty routines.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P187,Designer Perfume Set,2,IN_FA_02,Personal Accessories & Adornment,0.9,perfume set | fragrance bundle,"Fragrances are used to complement personal appearance and style, acting as an adornment.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P187,Designer Perfume Set,3,IN_GSO_01,Thoughtful & Personalized Gifts,0.9,designer perfume set | luxury fragrance bundle,A luxury perfume set is a common and appreciated gift item.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P187,Designer Perfume Set,4,IN_WR_01,Personal Relaxation & Comfort,0.8,luxury fragrance bundle | self-reward,"Using a luxury fragrance can contribute to personal comfort, mood enhancement, and a sense of well-being.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P187,Designer Perfume Set,5,IN_PCH_01,Daily Hygiene & Grooming,0.7,perfume set | fragrance,Fragrances are often part of a daily grooming routine to enhance personal scent.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P188,Facial Cleansing Brush,1,IN_PCH_01,Daily Hygiene & Grooming,1.0,facial cleansing brush | self-care routine,This brush is specifically designed for daily facial hygiene and is part of a self-care routine.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P188,Facial Cleansing Brush,2,IN_BG_01,Cosmetics & Personal Style,0.9,facial cleansing brush,"A facial cleansing brush is a beauty tool used to improve skin appearance, which is related to cosmetics and personal style.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P188,Facial Cleansing Brush,3,IN_WR_01,Personal Relaxation & Comfort,0.8,facial cleansing brush | self-care routine,Engaging in a self-care routine with a facial cleansing brush can promote relaxation and comfort.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P188,Facial Cleansing Brush,4,IN_CET_01,Electronic Devices & Gadgets,0.7,sonic waterproof brush,The brush uses sonic technology and is an electronic device for personal care.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P188,Facial Cleansing Brush,5,IN_GSO_01,Thoughtful & Personalized Gifts,0.6,facial cleansing brush,A facial cleansing brush can be a thoughtful gift for someone interested in skincare and self-care.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P189,Electric Shaver (Wet/Dry),1,IN_PCH_01,Daily Hygiene & Grooming,1.0,electric shaver (wet/dry) | precision rotary shaver for grooming upgrades.,An electric shaver is a primary tool for personal grooming and hygiene routines.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P189,Electric Shaver (Wet/Dry),2,IN_HASD_01,Smart Home & Appliance Upgrades,0.7,electric shaver,"This product represents a modern personal care appliance, fitting the theme of home functionality upgrades.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P189,Electric Shaver (Wet/Dry),3,IN_CET_01,Electronic Devices & Gadgets,0.6,electric shaver,An electric shaver is an electronic device used for personal care.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P189,Electric Shaver (Wet/Dry),4,IN_WR_01,Personal Relaxation & Comfort,0.4,wet/dry,The wet/dry feature can contribute to a more comfortable and relaxing shaving experience.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P189,Electric Shaver (Wet/Dry),5,IN_GSO_01,Thoughtful & Personalized Gifts,0.3,grooming upgrades,A high-quality electric shaver can be a thoughtful gift for someone interested in personal care.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P190,Advent Calendar (Beauty),1,IN_BG_01,Cosmetics & Personal Style,1.0,beauty | 24-day premium skincare/makeup gift set.,This product is explicitly a beauty gift set containing skincare and makeup items.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P190,Advent Calendar (Beauty),2,IN_GSO_01,Thoughtful & Personalized Gifts,1.0,gift set,"The product is described as a gift set, directly aligning with the intent of giving presents.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P190,Advent Calendar (Beauty),3,IN_WR_01,Personal Relaxation & Comfort,0.7,premium skincare/makeup,Skincare and makeup routines can be a form of self-care and personal pampering.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P190,Advent Calendar (Beauty),4,IN_PCH_01,Daily Hygiene & Grooming,0.6,skincare/makeup,Skincare is a component of daily hygiene and grooming routines.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P190,Advent Calendar (Beauty),5,IN_PEP_01,Event Hosting & Supplies,0.5,Advent Calendar,Advent calendars are associated with holiday events and celebrations.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P191,Gardening Kneeling Pad,1,IN_GOL_01,Garden Care & Cultivation,1.0,gardening kneeling pad | high-density foam pad for comfortable garden maintenance.,This product is specifically designed to assist with gardening tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P191,Gardening Kneeling Pad,2,IN_WR_01,Personal Relaxation & Comfort,0.8,comfortable garden maintenance,"The pad's purpose is to provide comfort during physical activity, aligning with personal comfort.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P191,Gardening Kneeling Pad,3,IN_ORS_01,Outdoor Gear & Activities,0.7,gardening,"Gardening is an outdoor activity, and this is a piece of gear for it.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P191,Gardening Kneeling Pad,4,IN_HMS_01,Home Repairs & DIY,0.4,maintenance,"While primarily for gardening, a kneeling pad can also be useful for various home maintenance and DIY tasks.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P191,Gardening Kneeling Pad,5,IN_CHE_01,Home Cleaning & Maintenance,0.3,maintenance,"The pad can be used for various home maintenance tasks beyond just gardening, such as cleaning floors.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P192,Multi-Tool Precision Set,1,IN_HMS_01,Home Repairs & DIY,1.0,multi-tool precision set | 24-piece magnetic bit set for tech and hobby repairs.,"This set is explicitly for repairs, fitting the intent of fixing and maintaining household items.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P192,Multi-Tool Precision Set,2,IN_THI_01,General Tools & Hardware,1.0,multi-tool precision set | 24-piece magnetic bit set,This product is a set of general-purpose tools for various projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P192,Multi-Tool Precision Set,3,IN_CET_01,Electronic Devices & Gadgets,0.9,tech repairs,"The set is specifically mentioned for tech repairs, which involves electronic devices.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P192,Multi-Tool Precision Set,4,IN_ACH_01,Creative Pursuits & Supplies,0.8,hobby repairs,"The set is useful for hobbies, which often involve creative pursuits and crafting.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P192,Multi-Tool Precision Set,5,IN_PBS_01,Advanced Work & Productivity,0.7,precision set,Precision tools for tech repairs can be essential for advanced work and productivity.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P193,Garden Seed Starter,1,IN_GOL_01,Garden Care & Cultivation,1.0,garden seed starter | spring gardening,This product is specifically designed for starting seeds for gardening purposes.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P193,Garden Seed Starter,2,IN_CHE_02,Eco-Friendly Household Solutions,0.85,biodegradable pots,The biodegradable nature of the pots aligns with environmentally friendly household solutions.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P193,Garden Seed Starter,3,IN_SEL_01,Eco-Conscious Products & Practices,0.8,biodegradable pots,The use of biodegradable materials promotes eco-conscious products and sustainable practices.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P193,Garden Seed Starter,4,IN_ACH_01,Creative Pursuits & Supplies,0.6,spring gardening,Gardening can be considered a creative pursuit or hobby requiring specific supplies.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P193,Garden Seed Starter,5,IN_HOS_01,Efficient Home Organization,0.5,seed starter,A seed starter helps organize the initial growth phase of plants efficiently.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P194,Meat Thermometer,1,IN_KDE_01,Cooking & Food Preparation,1.0,meat thermometer | kitchen prep,This tool is essential for accurate temperature measurement during food preparation and cooking.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P194,Meat Thermometer,2,IN_HMS_02,Home Safety & Security,0.85,meat thermometer,"Using a meat thermometer ensures food is cooked to safe temperatures, enhancing home safety.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P194,Meat Thermometer,3,IN_HASD_01,Smart Home & Appliance Upgrades,0.7,digital instant-read probe,The digital and instant-read features suggest a modern and upgraded kitchen appliance.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P194,Meat Thermometer,4,IN_HOS_01,Efficient Home Organization,0.6,instant-read probe,An instant-read thermometer contributes to efficient and timely food preparation.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P194,Meat Thermometer,5,IN_KDE_02,Dining & Serveware,0.5,kitchen prep,"Properly cooked food, aided by this thermometer, enhances the dining experience.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P195,Desk Lamp with USB Port,1,IN_OSS_01,Office & School Supplies,1.0,desk lamp | task light,"A desk lamp is a fundamental item for any office, school, or study environment.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P195,Desk Lamp with USB Port,2,IN_CET_01,Electronic Devices & Gadgets,0.9,USB port | phone charging station,The integrated USB port and phone charging station classify this as an electronic device.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P195,Desk Lamp with USB Port,3,IN_PBS_01,Advanced Work & Productivity,0.85,led task light with phone charging station,This product enhances productivity by providing light and charging capabilities for work or study.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P195,Desk Lamp with USB Port,4,IN_HDA_01,Enhancing Home Aesthetics,0.7,desk lamp,A desk lamp can also contribute to the overall design and atmosphere of a workspace.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P195,Desk Lamp with USB Port,5,IN_HASD_01,Smart Home & Appliance Upgrades,0.65,LED task light with phone charging station,The LED technology and charging feature represent modern home functionality and upgrades.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P196,Snow Shovel (Ergonomic),1,IN_CHE_01,Home Cleaning & Maintenance,1.0,snow shovel,Removing snow is a direct task related to home maintenance and keeping outdoor spaces tidy.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P196,Snow Shovel (Ergonomic),2,IN_HMS_02,Home Safety & Security,0.9,ergonomic | secondary handle for safety,The ergonomic design and safety handle directly address user safety during snow removal.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P196,Snow Shovel (Ergonomic),3,IN_HMS_01,Home Repairs & DIY,0.8,heavy-duty shovel,"Shoveling snow is a necessary upkeep task for a home, similar to DIY maintenance.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P196,Snow Shovel (Ergonomic),4,IN_THI_01,General Tools & Hardware,0.7,heavy-duty shovel,A shovel is a general-purpose tool used for various household and outdoor tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P196,Snow Shovel (Ergonomic),5,IN_ORS_01,Outdoor Gear & Activities,0.6,snow shovel,"This product is gear specifically designed for an outdoor activity, albeit a chore.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P197,Electric Scrubber,1,IN_CHE_01,Home Cleaning & Maintenance,1.0,deep cleaning bathrooms,The product is explicitly designed for cleaning tasks within the home.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P197,Electric Scrubber,2,IN_HMS_01,Home Repairs & DIY,0.6,deep cleaning bathrooms,"Deep cleaning tools contribute to home maintenance, which can overlap with DIY efforts to keep a home in good condition.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P197,Electric Scrubber,3,IN_HASD_01,Smart Home & Appliance Upgrades,0.5,cordless power brush,"The cordless power brush aspect suggests a modern, powered appliance for home functionality.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P197,Electric Scrubber,4,IN_HOS_01,Efficient Home Organization,0.4,deep cleaning bathrooms,A clean and well-maintained bathroom contributes to an organized and functional home environment.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P197,Electric Scrubber,5,IN_HDA_01,Enhancing Home Aesthetics,0.3,deep cleaning bathrooms,Deep cleaning improves the appearance and aesthetics of a living space.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P198,10mm Steel Bolt (50pk),1,IN_THI_01,General Tools & Hardware,1.0,10mm steel bolt,Bolts are fundamental hardware components used in various repair and construction projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P198,10mm Steel Bolt (50pk),2,IN_HMS_01,Home Repairs & DIY,0.9,steel bolts for industrial construction,"Bolts are essential materials for fixing, improving, or maintaining household items and structures.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P198,10mm Steel Bolt (50pk),3,IN_HASD_01,Smart Home & Appliance Upgrades,0.3,steel bolts,Bolts are often used in the installation or repair of appliances and home systems.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P199,Replacement Gasket Set,1,IN_HMS_01,Home Repairs & DIY,1.0,plumbing repairs,The product is specifically for fixing and maintaining household plumbing systems.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P199,Replacement Gasket Set,2,IN_THI_01,General Tools & Hardware,0.9,rubber o-rings and gaskets,Gaskets and o-rings are common hardware components used in various repair projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P199,Replacement Gasket Set,3,IN_CHE_01,Home Cleaning & Maintenance,0.7,plumbing repairs,Maintaining plumbing is a crucial aspect of overall home maintenance and preventing issues.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P199,Replacement Gasket Set,4,IN_HASD_01,Smart Home & Appliance Upgrades,0.4,gaskets,Gaskets are often used in the repair or maintenance of home appliances.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P199,Replacement Gasket Set,5,IN_HOS_01,Efficient Home Organization,0.3,plumbing repairs,Functional plumbing is essential for an efficient and well-maintained home environment.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P200,Drain Auger (15ft),1,IN_HMS_01,Home Repairs & DIY,1.0,clearing clogged household pipes,"The product is a tool specifically designed for fixing a common household problem, aligning with home repair.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P200,Drain Auger (15ft),2,IN_CHE_01,Home Cleaning & Maintenance,0.9,clearing clogged household pipes,"Clearing clogs is a direct form of home maintenance, preventing hygiene issues and ensuring proper function.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P200,Drain Auger (15ft),3,IN_THI_01,General Tools & Hardware,0.8,drain auger,"A drain auger is a specialized tool for a specific type of home repair, falling under general tools.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P200,Drain Auger (15ft),4,IN_HOS_01,Efficient Home Organization,0.6,clearing clogged household pipes,Functional plumbing is critical for an efficient and well-organized home environment.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P200,Drain Auger (15ft),5,IN_HASD_01,Smart Home & Appliance Upgrades,0.3,household pipes,"While a manual tool, it addresses a core home functionality issue, which could be seen as improving home comfort and functionality.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P201,Sandpaper Multipack,1,IN_HMS_01,Home Repairs & DIY,1.0,for wood sanding,Sandpaper is a fundamental material for preparing surfaces in home repair and DIY projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P201,Sandpaper Multipack,2,IN_THI_01,General Tools & Hardware,0.9,sandpaper multipack,Sandpaper is a basic hardware item used in various general repair and construction tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P201,Sandpaper Multipack,3,IN_ACH_01,Creative Pursuits & Supplies,0.7,wood sanding,"Wood sanding is often a step in woodworking, crafts, and other creative hobbies.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P201,Sandpaper Multipack,4,IN_HDA_01,Enhancing Home Aesthetics,0.6,wood sanding,"Sanding prepares surfaces for finishing, which contributes to the overall aesthetic appeal of a home.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P201,Sandpaper Multipack,5,IN_GOL_02,Outdoor Space Enhancement,0.5,wood sanding,Sanding may be required for maintaining or refinishing wooden outdoor furniture or structures.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P202,PVC Pipe Cement,1,IN_HMS_01,Home Repairs & DIY,1.0,for joining rigid pvc pipes,"This cement is essential for plumbing repairs and installations, which are common DIY tasks.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P202,PVC Pipe Cement,2,IN_THI_01,General Tools & Hardware,0.9,pvc pipe cement,PVC pipe cement is a specialized hardware item used for specific construction and repair needs.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P202,PVC Pipe Cement,3,IN_HASD_01,Smart Home & Appliance Upgrades,0.6,joining rigid pvc pipes,"Plumbing work, which involves joining pipes, can be part of installing or upgrading home appliances.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P202,PVC Pipe Cement,4,IN_CHE_01,Home Cleaning & Maintenance,0.5,joining rigid pvc pipes,Maintaining and repairing plumbing systems is a key aspect of overall home maintenance.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P202,PVC Pipe Cement,5,IN_GOL_01,Garden Care & Cultivation,0.5,joining rigid pvc pipes,PVC pipes and cement are commonly used for creating or repairing garden irrigation systems.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P203,Caulk Gun (Heavy Duty),1,IN_HMS_01,Home Repairs & DIY,1.0,manual applicator for silicone and acrylic sealants,A caulk gun is a primary tool for sealing gaps and making repairs in various home improvement projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P203,Caulk Gun (Heavy Duty),2,IN_THI_01,General Tools & Hardware,0.9,caulk gun (heavy duty),This is a fundamental tool found in general hardware collections for sealing and construction tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P203,Caulk Gun (Heavy Duty),3,IN_CHE_01,Home Cleaning & Maintenance,0.8,for silicone and acrylic sealants,"Caulking is an important maintenance task for sealing cracks and preventing moisture, contributing to home hygiene.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P203,Caulk Gun (Heavy Duty),4,IN_HDA_01,Enhancing Home Aesthetics,0.7,for silicone and acrylic sealants,"Properly applied caulk creates clean lines and finishes, enhancing the aesthetic appeal of a space.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P203,Caulk Gun (Heavy Duty),5,IN_GOL_02,Outdoor Space Enhancement,0.6,for silicone and acrylic sealants,"Caulking can be used to seal and protect outdoor structures, furniture, or fixtures from weather.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P204,Electrical Tape (Black),1,IN_HMS_01,Home Repairs & DIY,1.0,insulating vinyl tape for wiring,Electrical tape is essential for safely insulating and securing wiring in home repair and DIY electrical projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P204,Electrical Tape (Black),2,IN_THI_01,General Tools & Hardware,0.9,electrical tape,Electrical tape is a common hardware item used for various general purpose repairs and installations.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P204,Electrical Tape (Black),3,IN_HMS_02,Home Safety & Security,0.9,insulating vinyl tape for wiring,Properly insulating wiring with electrical tape is crucial for preventing electrical hazards and ensuring home safety.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P204,Electrical Tape (Black),4,IN_HASD_01,Smart Home & Appliance Upgrades,0.7,for wiring,Electrical tape is often used when installing or upgrading smart home devices and appliances that involve wiring.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P204,Electrical Tape (Black),5,IN_CET_01,Electronic Devices & Gadgets,0.6,for wiring,Electrical tape can be used for minor repairs or modifications to the wiring of electronic devices and gadgets.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P205,Putty Knife (2-inch),1,IN_HMS_01,Home Repairs & DIY,1.0,applying filler or scraping,A putty knife is a common tool used for home repair tasks like applying filler or scraping surfaces.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P205,Putty Knife (2-inch),2,IN_THI_01,General Tools & Hardware,0.9,putty knife,A putty knife is a fundamental general-purpose tool.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P205,Putty Knife (2-inch),3,IN_CHE_01,Home Cleaning & Maintenance,0.7,scraping,"Scraping can be part of home cleaning or maintenance, such as removing old paint or grime.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P205,Putty Knife (2-inch),4,IN_HDA_01,Enhancing Home Aesthetics,0.6,applying filler,"Applying filler can be a step in preparing surfaces for painting or finishing, enhancing home aesthetics.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P205,Putty Knife (2-inch),5,IN_ACH_01,Creative Pursuits & Supplies,0.4,applying filler or scraping,Putty knives can be used in various crafts or artistic projects for applying or shaping materials.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
